i	rank	edu	经验	薪水	时间	职称	公司地点	公司名称	链结	公司URL	i	tag_display	keyword	curPage
7090	30	本科及以上	5-10年	10-20k·14薪	2020年02月23日	用户体验师/交互设计师（GRIS用户体验中心）	珠海-香洲区	远光软件珠海	https://www.liepin.com/job/1926185393.shtml	https://www.liepin.com/company/2229548/	182	上市公司	体验设计	6
7091	31	学历不限	3-5年	面议	2020年02月17日	友盟-体验设计专家	杭州	阿里巴巴	https://www.liepin.com/job/1925702185.shtml	https://www.liepin.com/company/1072424/	182	上市公司	体验设计	6
7092	32	学历不限	3-5年	面议	2020年01月13日	新零售设计事业部-体验设计专家-创意设计中心	杭州	阿里巴巴	https://www.liepin.com/job/1921852983.shtml	https://www.liepin.com/company/1072424/	182	上市公司	体验设计	6
7093	33	本科及以上	3-5年	30-50k·16薪	2019年12月25日	体验设计专家	杭州	阿里巴巴	https://www.liepin.com/job/1925500207.shtml	https://www.liepin.com/company/8679040/	182	上市公司	体验设计	6
7094	34	本科及以上	1-3年	20-40k·16薪	2019年12月25日	资深体验设计师	杭州	阿里巴巴	https://www.liepin.com/job/1925500143.shtml	https://www.liepin.com/company/8679040/	182	上市公司	体验设计	6
7095	35	统招本科	5-10年	25-35k·12薪	2019年12月18日	高级用户体验设计师		宝宝树	https://www.liepin.com/job/1918961523.shtml	https://www.liepin.com/company/7855801/	182	上市公司	体验设计	6
7096	36	本科及以上	3-5年	15-25k·14薪	2019年11月27日	用户体验设计师		新东方教育科技集团有限公司	https://www.liepin.com/job/1917528385.shtml	https://www.liepin.com/company/2485876/	182	上市公司	体验设计	6
7097	37	本科及以上	5-10年	15-25k·12薪	2019年11月13日	高级体验设计师-视觉方向		新东方教育科技集团有限公司	https://www.liepin.com/job/1916257491.shtml	https://www.liepin.com/company/2485876/	182	上市公司	体验设计	6
7098	38	本科及以上	5-10年	20-24k·15薪	2019年11月03日	体验设计专家	杭州	阿里巴巴	https://www.liepin.com/job/1924515797.shtml	https://www.liepin.com/company/8679040/	182	上市公司	体验设计	6
7099	39	本科及以上	1-3年	面议	2019年10月15日	18434-产品体验设计师（深圳）	深圳	腾讯	https://www.liepin.com/job/1923963245.shtml	https://www.liepin.com/company/7983148/	182	上市公司	体验设计	6
7100	40	本科及以上	3-5年	面议	2019年10月15日	30359-灯塔-用户体验设计师（视觉UI）	深圳	腾讯	https://www.liepin.com/job/1923462129.shtml	https://www.liepin.com/company/7983148/	182	上市公司	体验设计	6
7101	1	统招本科	1-3年	面议	2019年10月11日	智能驾驶体验设计中心 - 高级/资深产品界面设计师	深圳-南山区	Baidu	https://www.liepin.com/job/1920159173.shtml	https://www.liepin.com/company/884492/	183	上市公司	体验设计	7
7102	2	统招本科	1-3年	面议	2019年10月11日	智能驾驶体验设计中心 - 高级/资深产品界面设计师	北京	Baidu	https://www.liepin.com/job/1920159171.shtml	https://www.liepin.com/company/884492/	183	上市公司	体验设计	7
7103	3	本科及以上	3-5年	15-30k·13薪	2019年09月16日	资深体验设计师/体验设计专家	杭州-滨江区	阿里巴巴	https://www.liepin.com/job/1923433605.shtml	https://www.liepin.com/company/8679040/	183	上市公司	体验设计	7
7104	4	本科及以上	3-5年	面议	2019年09月05日	IDG智能驾驶体验设计中心_高级视觉设计师	北京	Baidu	https://www.liepin.com/job/1923210837.shtml	https://www.liepin.com/company/884492/	183	上市公司	体验设计	7
7105	5	本科及以上	3-5年	面议	2019年08月27日	IDG智能驾驶体验设计中心_高级交互设计师	深圳	Baidu	https://www.liepin.com/job/1922925653.shtml	https://www.liepin.com/company/884492/	183	上市公司	体验设计	7
7106	6	本科及以上	3-5年	面议	2019年08月27日	IDG智能驾驶体验设计中心_高级交互设计师	北京	Baidu	https://www.liepin.com/job/1922925651.shtml	https://www.liepin.com/company/884492/	183	上市公司	体验设计	7
7107	7	本科及以上	3-5年	15-30k·13薪	2019年08月27日	用户体验设计专家	北京	阿里巴巴	https://www.liepin.com/job/1922915061.shtml	https://www.liepin.com/company/1072424/	183	上市公司	体验设计	7
7108	8	本科及以上	3-5年	15-30k·13薪	2019年08月27日	用户体验设计专家	杭州	阿里巴巴	https://www.liepin.com/job/1922913655.shtml	https://www.liepin.com/company/1072424/	183	上市公司	体验设计	7
7109	9	学历不限	5-10年	面议	2019年08月20日	创新事业群UC事业部-智能交互及搜索产品体验设计专家	杭州	阿里巴巴	https://www.liepin.com/job/1922474735.shtml	https://www.liepin.com/company/1072424/	183	上市公司	体验设计	7
7110	10	学历不限	5-10年	面议	2019年08月06日	大麦-体验交互设计专家-北京	杭州	阿里巴巴	https://www.liepin.com/job/1918788905.shtml	https://www.liepin.com/company/1072424/	183	上市公司	体验设计	7
7111	11	学历不限	3-5年	面议	2019年07月24日	CCO技术部-体验设计专家/高级体验设计专家（视觉设计师）（请附作品））-杭州		阿里巴巴	https://www.liepin.com/job/1918858725.shtml	https://www.liepin.com/company/1072424/	183	上市公司	体验设计	7
7112	12	统招本科	3-5年	20-25k·13薪	2019年07月16日	用户体验设计师	杭州	阿里巴巴	https://www.liepin.com/job/1916985649.shtml	https://www.liepin.com/company/1072424/	183	上市公司	体验设计	7
7113	13	本科及以上	3-5年	30-45k·12薪	2019年05月27日	IDG智能驾驶体验设计中心_高级视觉设计师	深圳	Baidu	https://www.liepin.com/job/1920229861.shtml	https://www.liepin.com/company/884492/	183	上市公司	体验设计	7
7114	14	本科及以上	3-5年	15-30k·12薪	2019年05月16日	高级体验设计师 (MJ000710)	上海-杨浦区	哔哩哔哩弹幕网	https://www.liepin.com/job/1919945307.shtml	https://www.liepin.com/company/8169452/	183	上市公司	体验设计	7
7115	15	本科及以上	3-5年	面议	2019年04月11日	云智能基础产品事业部-研发效能-高级体验设计师/专家-北京/杭州	防城港	阿里巴巴	https://www.liepin.com/job/1919122541.shtml	https://www.liepin.com/company/1072424/	183	上市公司	体验设计	7
7116	16	本科及以上	3-5年	面议	2019年04月02日	阿里云智能-高级体验设计师	防城港	阿里巴巴	https://www.liepin.com/job/1918891403.shtml	https://www.liepin.com/company/1072424/	183	上市公司	体验设计	7
7117	17	本科及以上	3-5年	面议	2019年02月26日	阿里集团-高级体验设计师	防城港	阿里巴巴	https://www.liepin.com/job/1917846287.shtml	https://www.liepin.com/company/1072424/	183	上市公司	体验设计	7
7118	18	本科及以上	5-10年	面议	2018年11月27日	OS事业部-体验设计专家	防城港	阿里巴巴	https://www.liepin.com/job/1915894517.shtml	https://www.liepin.com/company/1072424/	183	上市公司	体验设计	7
7119	19	本科及以上	5-10年	30-50k·15薪	2018年11月09日	AIG用户体验部_高级视觉设计师(AI方向)	北京-上地	Baidu	https://www.liepin.com/job/1915757729.shtml	https://www.liepin.com/company/884492/	183	上市公司	体验设计	7
7120	20	统招本科	经验不限	10-18k·12薪	2019年11月14日	ue交互设计师	北京	Baidu	https://www.liepin.com/job/1924749645.shtml	https://www.liepin.com/company/884492/	183	上市公司	体验设计	7
7121	21	大专及以上	1-3年	面议	2019年07月12日	用户体验交互经理	青岛	海尔智家	https://www.liepin.com/job/1921500889.shtml	https://www.liepin.com/company/9671743/	183	上市公司	体验设计	7
7122	22	本科及以上	3-5年	15-20k·12薪	2020年03月13日	UE交互设计师	深圳	酷派集团	https://www.liepin.com/job/1921080805.shtml	https://www.liepin.com/company/634770/	183	上市公司	体验设计	7
7123	23	本科及以上	3-5年	面议	2019年06月20日	用户交互	青岛	海尔智家	https://www.liepin.com/job/1920861227.shtml	https://www.liepin.com/company/9671743/	183	上市公司	体验设计	7
7124	24	本科及以上	1-3年	面议	2018年11月21日	交互设计	上海-杨浦区	诺亚正行	https://www.liepin.com/job/1915832061.shtml	https://www.liepin.com/company/9188869/	183	上市公司	体验设计	7
7125	25	统招本科	3-5年	18-30k·12薪	2019年12月19日	交互设计师/UE	上海-黄浦区	众安在线财产保险	https://www.liepin.com/job/1922600759.shtml	https://www.liepin.com/company/7962446/	183	上市公司	体验设计	7
7126	26	统招本科	5-10年	30-60k·12薪	2020年02月10日	UED设计专家		众安在线财产保险	https://www.liepin.com/job/1923090881.shtml	https://www.liepin.com/company/7962446/	183	上市公司	体验设计	7
7127	27	本科及以上	1-3年	10-20k·12薪	2019年09月29日	UE设计师	北京	58同城	https://www.liepin.com/job/1922599357.shtml	https://www.liepin.com/company/591850/	183	上市公司	体验设计	7
7128	28	本科及以上	3-5年	面议	2019年07月17日	UX高级用户体验研究员	上海	海尔智家	https://www.liepin.com/job/1921634205.shtml	https://www.liepin.com/company/9671743/	183	上市公司	体验设计	7
7129	29	统招本科	3-5年	面议	2019年09月03日	用户交互经理	青岛-李沧区	海尔智家	https://www.liepin.com/job/1923119357.shtml	https://www.liepin.com/company/9671743/	183	上市公司	体验设计	7
7130	30	统招本科	3-5年	面议	2020年03月27日	用户体验专家	上海	携程	https://www.liepin.com/job/1920122829.shtml	https://www.liepin.com/company/182339/	183	上市公司	体验设计	7
7131	31	统招本科	1-3年	13-20k·12薪	2019年11月05日	交互设计师	北京	Baidu	https://www.liepin.com/job/1924563151.shtml	https://www.liepin.com/company/884492/	183	上市公司	体验设计	7
7132	32	统招本科	1-3年	15-22k·14薪	2019年07月10日	交互设计师		新浪	https://www.liepin.com/job/1921421167.shtml	https://www.liepin.com/company/6527404/	183	上市公司	体验设计	7
7133	33	大专及以上	5-10年	12-18k·12薪	2019年06月23日	UE设计师	南京	苏宁易购	https://www.liepin.com/job/1920933303.shtml	https://www.liepin.com/company/2051657/	183	上市公司	体验设计	7
7134	34	统招本科	1-3年	10-15k·12薪	2020年03月04日	用户体验经理	青岛-崂山区	海尔智家	https://www.liepin.com/job/1926389753.shtml	https://www.liepin.com/company/9671743/	183	上市公司	体验设计	7
7135	35	大专及以上	3-5年	30-41k·12薪	2020年01月09日	交互设计师	上海	阿里巴巴	https://www.liepin.com/job/1923350643.shtml	https://www.liepin.com/company/1072424/	183	上市公司	体验设计	7
7136	36	本科及以上	经验不限	面议	2019年10月23日	用户体验经理	青岛	海尔智家	https://www.liepin.com/job/1924303127.shtml	https://www.liepin.com/company/9671743/	183	上市公司	体验设计	7
7137	37	本科及以上	1-3年	面议	2019年07月04日	交互设计师	上海	携程	https://www.liepin.com/job/1921254779.shtml	https://www.liepin.com/company/182339/	183	上市公司	体验设计	7
7138	38	本科及以上	3-5年	13-26k·12薪	2020年03月25日	资深用户体验	杭州-滨江区	网易集团	https://www.liepin.com/job/1926951401.shtml	https://www.liepin.com/company/5964833/	183	上市公司	体验设计	7
7139	39	本科及以上	1-3年	面议	2020年02月20日	交互设计师	广州-天河区	网易集团	https://www.liepin.com/job/1926137753.shtml	https://www.liepin.com/company/5964833/	183	上市公司	体验设计	7
7140	40	本科及以上	3-5年	12-20k·12薪	2020年02月10日	交互设计师		科大讯飞	https://www.liepin.com/job/1925990727.shtml	https://www.liepin.com/company/4454894/	183	上市公司	体验设计	7
7141	1	本科及以上	3-5年	18-30k·12薪	2019年08月28日	交互设计师	北京	猎聘	https://www.liepin.com/job/1922962663.shtml	https://www.liepin.com/company/9616481/	184	上市公司	体验设计	8
7142	2	大专及以上	3-5年	面议	2019年08月20日	交互设计师	南京-玄武区	苏宁易购	https://www.liepin.com/job/195448336.shtml	https://www.liepin.com/company/2051657/	184	上市公司	体验设计	8
7143	3	大专及以上	3-5年	15-30k·12薪	2019年08月05日	交互设计师		苏宁易购	https://www.liepin.com/job/1921999129.shtml	https://www.liepin.com/company/2051657/	184	上市公司	体验设计	8
7144	4	本科及以上	1-3年	8-10k·12薪	2019年03月06日	交互设计师	珠海	远光软件珠海	https://www.liepin.com/job/1918134615.shtml	https://www.liepin.com/company/2229548/	184	上市公司	体验设计	8
7145	5	本科及以上	3-5年	18-24k·12薪	2019年10月16日	交互设计师	北京	美团点评	https://www.liepin.com/job/1923013559.shtml	https://www.liepin.com/company/2036768/	184	上市公司	体验设计	8
7146	6	本科及以上	3-5年	18-24k·12薪	2019年10月16日	交互设计师	上海-长宁区	美团点评	https://www.liepin.com/job/1923013543.shtml	https://www.liepin.com/company/2036768/	184	上市公司	体验设计	8
7147	7	统招本科	经验不限	15-25k·12薪	2018年12月19日	交互设计师		Baidu	https://www.liepin.com/job/1916953471.shtml	https://www.liepin.com/company/884492/	184	上市公司	体验设计	8
7148	8	统招本科	5-10年	20-40k·14薪	2020年01月09日	交互设计专家	合肥-高新区	科大讯飞	https://www.liepin.com/job/1924717593.shtml	https://www.liepin.com/company/4454894/	184	上市公司	体验设计	8
7149	9	统招本科	5-10年	20-40k·14薪	2020年01月09日	交互设计专家		科大讯飞	https://www.liepin.com/job/1924717591.shtml	https://www.liepin.com/company/4454894/	184	上市公司	体验设计	8
7150	10	本科及以上	经验不限	10-15k·13薪	2019年08月27日	交互设计师	广州	CVTE	https://www.liepin.com/job/1922915613.shtml	https://www.liepin.com/company/7854025/	184	上市公司	体验设计	8
7151	11	统招本科	5-10年	13-25k·12薪	2019年07月31日	交互设计师		科大讯飞	https://www.liepin.com/job/1922061799.shtml	https://www.liepin.com/company/4454894/	184	上市公司	体验设计	8
7152	12	本科及以上	3-5年	面议	2019年06月10日	交互设计师	北京	海尔智家	https://www.liepin.com/job/1920561619.shtml	https://www.liepin.com/company/9671743/	184	上市公司	体验设计	8
7153	13	本科及以上	3-5年	12-20k·12薪	2019年05月14日	交互设计师	南京	苏宁易购	https://www.liepin.com/job/1919845791.shtml	https://www.liepin.com/company/2051657/	184	上市公司	体验设计	8
7154	14	本科及以上	5-10年	面议	2019年02月24日	用户体验管理		美团点评	https://www.liepin.com/job/1917756231.shtml	https://www.liepin.com/company/2036768/	184	上市公司	体验设计	8
7155	15	本科及以上	3-5年	面议	2020年03月11日	交互设计师	上海	阅文集团	https://www.liepin.com/job/1918626263.shtml	https://www.liepin.com/company/8166451/	184	上市公司	体验设计	8
