	i	sn	stats_code	size_htm
4489	4489	1927614553	200	98138
4490	4490	1927614601	200	95765
4491	4491	1927614747	200	95886
4492	4492	1927615377	200	69008
4493	4493	1927616271	200	94539
4494	4494	1927616423	200	96560
4495	4495	1927616587	200	96739
4496	4496	1927617261	200	97770
4497	4497	1927617333	200	92725
4498	4498	1927617335	200	78499
4499	4499	1927617373	200	85779
4500	4500	1927617387	200	92172
4501	4501	1927617439	200	92413
4502	4502	1927617779	200	94181
4503	4503	1927619995	200	94265
4504	4504	1927621341	200	95937
4505	4505	1927621685	200	97202
4506	4506	1927623513	200	100495
4507	4507	1927623591	200	97360
4508	4508	1927624195	200	91674
4509	4509	1927624273	200	92203
4510	4510	1927624341	200	97438
4511	4511	1927626089	200	71357
4512	4512	1927626487	200	98584
4513	4513	1927626855	200	92734
4514	4514	1927626971	200	98611
4515	4515	1927629469	200	89818
4516	4516	1927631913	200	97051
4517	4517	1927632571	200	100278
4518	4518	1927633377	200	91693
4519	4519	1927633883	200	93977
4520	4520	1927634031	200	94176
4521	4521	1927634779	200	100670
4522	4522	1927634835	200	95290
4523	4523	1927635351	200	98021
4524	4524	1927635379	200	92884
4525	4525	1927635399	200	92228
4526	4526	1927635421	200	95334
4527	4527	1927635465	200	96339
4528	4528	1927636147	200	96813
4529	4529	1927636697	200	80471
4530	4530	1927640857	200	92323
4531	4531	1927640863	200	90229
4532	4532	1927640879	200	93135
4533	4533	1927640893	200	75666
4534	4534	1927641013	200	89961
4535	4535	1927641381	200	95055
4536	4536	1927645291	200	89140
4537	4537	1927646781	200	89936
4538	4538	1927647487	200	97930
4539	4539	1927648323	200	98073
4540	4540	1927648923	200	95690
4541	4541	1927649787	200	84482
4542	4542	1927650039	200	95069
4543	4543	1927651617	200	100688
4544	4544	1927652191	200	94101
4545	4545	1927653003	200	94665
4546	4546	1927653057	200	93787
4547	4547	1927653299	200	98435
4548	4548	1927654869	200	95759
4549	4549	1927655123	200	99494
4550	4550	1927655335	200	95485
4551	4551	1927655435	200	98309
4552	4552	1927656451	200	95320
4553	4553	1927657033	200	102386
4554	4554	1927657249	200	57791
4555	4555	1927657275	200	91023
4556	4556	1927657277	200	90101
4557	4557	1927657281	200	78372
4558	4558	1927657285	200	55921
4559	4559	1927657299	200	83702
4560	4560	1927657345	200	91807
4561	4561	1927657347	200	92263
4562	4562	1927657499	200	93337
4563	4563	1927657605	200	98269
4564	4564	1927659321	200	67770
4565	4565	1927659323	200	57657
4566	4566	1927659327	200	95030
4567	4567	1927659335	200	95221
4568	4568	1927659341	200	58422
4569	4569	1927659429	200	94843
4570	4570	1927660027	200	94617
4571	4571	1927660801	200	94347
4572	4572	1927660809	200	90078
4573	4573	1927661065	200	95419
4574	4574	1927661467	200	94883
4575	4575	1927661475	200	94558
4576	4576	1927662027	200	93405
4577	4577	1927662631	200	97627
4578	4578	1927662717	200	58828
4579	4579	1927662725	200	95355
4580	4580	1927663119	200	95869
4581	4581	1927663121	200	95627
4582	4582	1927663535	200	61076
4583	4583	1927663543	200	87465
4584	4584	1927663545	200	94687
4585	4585	1927663547	200	59831
4586	4586	1927663715	200	99369
4587	4587	1927664273	200	91531
4588	4588	1927664275	200	95163
4589	4589	1927664501	200	95850
4590	4590	1927666615	200	88819
4591	4591	1927667553	200	75807
4592	4592	1927670783	200	88515
4593	4593	1927671411	200	57862
4594	4594	1927671421	200	92893
4595	4595	1927671597	200	101689
4596	4596	1927671805	200	93807
4597	4597	1927672397	200	98763
4598	4598	1927673087	200	88769
4599	4599	1927673107	200	100808
4600	4600	1927673171	200	95356
4601	4601	1927673187	200	83013
4602	4602	1927673219	200	97745
4603	4603	1927674191	200	72539
4604	4604	1927678351	200	94441
4605	4605	1927680355	200	93224
4606	4606	1927680357	200	91608
4607	4607	1927684493	200	94578
4608	4608	1927684643	200	96440
4609	4609	1927685469	200	97230
4610	4610	1927685973	200	78009
4611	4611	1927686947	200	98699
4612	4612	1927688467	200	94485
4613	4613	1927688669	200	97390
4614	4614	1927690183	200	101386
4615	4615	1927690981	200	99254
4616	4616	1927691441	200	94990
4617	4617	1927692897	200	83474
4618	4618	1927693999	200	96120
4619	4619	1927694055	200	98339
4620	4620	1927694365	200	100316
4621	4621	1927696801	200	95535
4622	4622	1927696845	200	91658
4623	4623	1927697405	200	89439
4624	4624	1927699023	200	94839
4625	4625	1927700181	200	98639
4626	4626	1927700351	200	66064
4627	4627	1927700557	200	95350
4628	4628	1927701009	200	97469
4629	4629	1927701137	200	92717
4630	4630	1927701149	200	89449
4631	4631	1927701207	200	92846
4632	4632	1927701213	200	56224
4633	4633	1927701221	200	59189
4634	4634	1927701231	200	92093
4635	4635	1927701233	200	56112
4636	4636	1927701543	200	98118
4637	4637	1927702715	200	94372
4638	4638	1927703409	200	99325
4639	4639	1927703411	200	99796
4640	4640	1927703821	200	94021
4641	4641	1927704295	200	90330
4642	4642	1927704495	200	93934
4643	4643	1927704535	200	95920
4644	4644	1927704683	200	59457
4645	4645	1927705307	200	101423
4646	4646	1927705981	200	101375
4647	4647	1927706117	200	90994
4648	4648	1927706339	200	95786
4649	4649	1927706747	200	101489
4650	4650	1927706837	200	97647
4651	4651	1927707157	200	97621
4652	4652	1927707231	200	98671
4653	4653	1927707341	200	92002
4654	4654	1927709583	200	102204
4655	4655	1927710201	200	98959
4656	4656	1927711007	200	58854
4657	4657	1927711009	200	94475
4658	4658	1927711047	200	93587
4659	4659	1927711599	200	94565
4660	4660	1927711645	200	95227
4661	4661	1927712399	200	67893
4662	4662	1927712435	200	60295
4663	4663	1927712593	200	73035
4664	4664	1927713135	200	99213
4665	4665	1927713635	200	92227
4666	4666	1927713645	200	88965
4667	4667	1927713877	200	90457
4668	4668	1927713987	200	66198
4669	4669	1927723205	200	96420
4670	4670	1927724901	200	69671
4671	4671	1927724977	200	100626
4672	4672	1927725289	200	99351
4673	4673	1927725463	200	64936
4674	4674	1927725871	200	92881
4675	4675	1927725975	200	94750
4676	4676	1927726053	200	94692
4677	4677	1927726809	200	96193
4678	4678	1927727379	200	69326
4679	4679	1927727899	200	99172
4680	4680	1927729685	200	68483
4681	4681	1927729947	200	100406
4682	4682	1927730453	200	94623
4683	4683	1927730521	200	100276
4684	4684	1927730603	200	104523
4685	4685	1927730729	200	100038
4686	4686	1927730763	200	96377
4687	4687	1927730889	200	91618
4688	4688	1927734873	200	90700
4689	4689	1927735227	200	96600
4690	4690	1927737349	200	90196
4691	4691	1927737941	200	94185
4692	4692	1927738255	200	94667
4693	4693	1927740005	200	82605
4694	4694	1927740007	200	85638
4695	4695	1927740373	200	56818
4696	4696	1927740401	200	56457
4697	4697	1927740415	200	56549
4698	4698	1927740435	200	56381
4699	4699	1927740535	200	90623
4700	4700	1927741663	200	89895
4701	4701	1927742581	200	94821
4702	4702	1927744127	200	97010
4703	4703	1927745039	200	97262
4704	4704	1927746503	200	95340
4705	4705	1927746715	200	65492
4706	4706	1927746749	200	94645
4707	4707	1927747781	200	98966
4708	4708	1927747907	200	99326
4709	4709	1927748369	200	91587
4710	4710	1927749405	200	93371
4711	4711	1927750269	200	92147
4712	4712	1927750337	200	57612
4713	4713	1927750855	200	56286
4714	4714	1927750907	200	63211
4715	4715	1927752535	200	62893
4716	4716	1927752913	200	67051
4717	4717	1927752939	200	94987
4718	4718	1927752943	200	59628
4719	4719	1927752953	200	76388
4720	4720	1927752967	200	97427
4721	4721	1927754163	200	93541
4722	4722	1927754925	200	91397
4723	4723	1927755079	200	90849
4724	4724	1927756867	200	66012
4725	4725	1927757809	200	57626
4726	4726	1927757817	200	56911
4727	4727	1927757849	200	55186
4728	4728	1927757853	200	57147
4729	4729	1927757893	200	56183
4730	4730	1927757911	200	56675
4731	4731	1927757919	200	57245
4732	4732	1927757939	200	56598
4733	4733	1927760089	200	95947
4734	4734	1927760133	200	65188
4735	4735	193417200	200	93728
4736	4736	193539985	200	86456
4737	4737	194038660	200	99360
4738	4738	194293444	200	101836
4739	4739	194409508	200	98033
4740	4740	194903839	200	98521
4741	4741	194931631	200	93546
4742	4742	195448336	200	95485
4743	4743	196559264	200	99270
4744	4744	196744668	200	99505
4745	4745	197164063	200	93616
4746	4746	197311110	200	98906
4747	4747	197378607	200	87772
4748	4748	197511563	200	96174
4749	4749	197543886	200	98675
4750	4750	197633648	200	97719
4751	4751	198918731	200	96152
4752	4752	198985198	200	97255
4753	4753	199118927	200	98714
4754	4754	199272472	200	96670
4755	4755	199334173	200	95173
4756	4756	199395792	200	94825
4757	4757	199647808	200	101173
4758	4758	199648265	200	96768
4759	4759	199682147	200	92277
4760	4760	199789518	200	96090
4761	4761	199812297	200	97840
4762	4762	199912913	200	97195
